dataset,seed,method,auc_roc,neg_brier,cv_lambda
fri_c0_500_25,0,Interaction-Only,0.8015206082432973,-0.1825778019925607,0.8
fri_c0_500_25,0,Coopetitive-0.5,0.9123649459783914,-0.11396248858764874,0.8
fri_c0_500_25,0,Coopetitive-CV,0.9103641456582633,-0.11398794511957742,0.8
fri_c0_500_25,1,Equal,0.8555422168867547,-0.15524149001977372,0.4
fri_c0_500_25,1,Individual-Only,0.8591436574629852,-0.152633358842479,0.4
fri_c0_500_25,1,Interaction-Only,0.7767106842737094,-0.19467391686554283,0.4
fri_c0_500_25,1,Coopetitive-0.5,0.8823529411764706,-0.13881597896971218,0.4
fri_c0_500_25,1,Coopetitive-CV,0.879951980792317,-0.14023007642376473,0.4
fri_c0_500_25,2,Equal,0.9143657462985194,-0.12894670675186048,0.0
fri_c0_500_25,2,Individual-Only,0.9171668667466987,-0.1262752063303097,0.0
fri_c0_500_25,2,Interaction-Only,0.8143257302921167,-0.1770804397478605,0.0
fri_c0_500_25,2,Coopetitive-0.5,0.9259703881552621,-0.11967717926798332,0.0
fri_c0_500_25,2,Coopetitive-CV,0.9247699079631853,-0.12077734534147383,0.0
fri_c0_500_25,3,Equal,0.9211684673869548,-0.1221519134923946,0.4
fri_c0_500_25,3,Individual-Only,0.9227691076430572,-0.11953188169897377,0.4
fri_c0_500_25,3,Interaction-Only,0.8535414165666266,-0.15967382191669965,0.4
fri_c0_500_25,3,Coopetitive-0.5,0.9359743897559024,-0.10899117061687998,0.4
fri_c0_500_25,3,Coopetitive-CV,0.9335734293717487,-0.110008095232212,0.4
fri_c0_500_25,4,Equal,0.921968787515006,-0.11902782326188222,0.7
fri_c0_500_25,4,Individual-Only,0.9275710284113645,-0.11434024885155133,0.7
fri_c0_500_25,4,Interaction-Only,0.8399359743897559,-0.1654312537445594,0.7
fri_c0_500_25,4,Coopetitive-0.5,0.9295718287314926,-0.10927221911050282,0.7
fri_c0_500_25,4,Coopetitive-CV,0.9275710284113645,-0.10765725126198442,0.7
fri_c4_500_10,0,Equal,0.850909090909091,-0.15898427917012198,0.7
fri_c4_500_10,0,Individual-Only,0.8682828282828283,-0.15202353790247197,0.7
fri_c4_500_10,0,Interaction-Only,0.7333333333333334,-0.2073365914486795,0.7
fri_c4_500_10,0,Coopetitive-0.5,0.8804040404040403,-0.14866513620325794,0.7
fri_c4_500_10,0,Coopetitive-CV,0.8804040404040403,-0.1490387883509322,0.7
fri_c4_500_10,1,Equal,0.9494949494949495,-0.11538101073285603,0.0
fri_c4_500_10,1,Individual-Only,0.953939393939394,-0.10676735987803586,0.0
fri_c4_500_10,1,Interaction-Only,0.8452525252525254,-0.17400599081182544,0.0
fri_c4_500_10,1,Coopetitive-0.5,0.9563636363636363,-0.08591589163080561,0.0
